library,name,tags
lucide,brain,medical|mind|mental|intellect|cerebral|consciousness|genius|artificial intelligence|ai|think|thought|insight|intelligent|smart
lucide,brain-circuit,mind|intellect|artificial intelligence|ai|deep learning|machine learning|computing
lucide,brain-cog,mind|intellect|artificial intelligence|ai|deep learning|machine learning|computing
lucide,brick-wall,bricks|mortar|cement|materials|construction|builder|labourer|quantity surveyor|blocks|stone
lucide,brick-wall-fire,firewall|security|bricks|mortar|cement|materials|construction|builder|labourer|quantity surveyor|blocks|stone|campfire|camping|wilderness|outdoors|lit|warmth|wood|twigs|sticks
lucide,brick-wall-shield,firewall|security|bricks|mortar|cement|materials|construction|builder|labourer|quantity surveyor|blocks|stone|cybersecurity|secure|safety|protection|guardian|armored|armoured|defense|defence|defender|block|threat|prevention|antivirus|vigilance|vigilant|detection|scan|find|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|audit|admin|verification|crest|bravery|knight|foot soldier|infantry|trooper|pawn|battle|war|military|army|cadet|scout
lucide,briefcase,work|bag|baggage|folder
lucide,briefcase-business,work|bag|baggage|folder|portfolio
lucide,briefcase-conveyor-belt,baggage|luggage|travel|suitcase|conveyor|carousel
lucide,briefcase-medical,doctor|medicine|first aid
lucide,bring-to-front,bring|send|move|over|forward|front|overlap|layer|order
lucide,broccoli,leafy|crisp|fresh|culinary|vegetation|vegetable|food|healthy|vegan|vegetarian|nutrition|diet|plant|green|produce
lucide,brush,clean|sweep|refactor|remove|draw|paint|color|artist
lucide,brush-cleaning,cleaning|utensil|housekeeping|tool|sweeping|scrubbing|hygiene|maintenance|household|cleaner|chores|equipment|sanitation|bristles|handle|home care|sanitize|purify|wash|disinfect|sterilize|scrub|polish|decontaminate|wipe|spotless|remove|empty|erase|purge|eliminate
lucide,bubbles,water|cleaning|soap|bath|hygiene|freshness|wash|foam|cleanliness|shampoo|purity|splash|lightness|airy|relaxation|spa|bubbly|fluid|floating|drop
lucide,bug,issue|error|defect|testing|troubleshoot|problem|report|debug|code|insect|beetle
lucide,bug-off,issue|fixed|resolved|testing|debug|code|insect|kill|exterminate|pest control
lucide,bug-play,issue|testing|debug|reproduce|code|insect
lucide,building,organisation|organization
lucide,building-2,business|company|enterprise|skyscraper|organisation|organization|city
lucide,bus,bus|vehicle|transport|trip
lucide,bus-front,coach|vehicle|trip|road
lucide,cable,cord|wire|connector|connection|link|signal|console|computer|equipment|electricity|energy|electronics|recharging|charger|power|supply|disconnected|unplugged|plugs|interface|input|output|audio video|av|rca|scart|tv|television|optical
lucide,cable-car,ski lift|winter holiday|alpine|resort|mountains
lucide,cake,birthday|birthdate|celebration|party|surprise|gateaux|dessert|fondant|icing sugar|sweet|baking
lucide,cake-slice,birthday|birthdate|celebration|party|surprise|gateaux|dessert|candles|wish|fondant|icing sugar|sweet|baking
lucide,calculator,count|calculating machine
lucide,calendar,date|month|year|event|birthday|birthdate
lucide,calendar-1,date|month|year|event|single|singular|once|1|first
lucide,calendar-arrow-down,date|month|year|event|sort|order|ascending|descending|increasing|decreasing|rising|falling
lucide,calendar-arrow-up,date|month|year|event|sort|order|ascending|descending|increasing|decreasing|rising|falling
lucide,calendar-check,date|day|month|year|event|confirm|subscribe|schedule|done|todo|tick|complete|task
lucide,calendar-check-2,date|day|month|year|event|confirm|subscribe|schedule|done|todo|tick|complete|task
lucide,calendar-clock,date|day|month|year|event|clock|hour
lucide,calendar-cog,date|day|month|year|events|settings|gear|cog
lucide,calendar-days,date|month|year|event
lucide,calendar-fold,date|month|year|event|birthday|birthdate|ics
lucide,calendar-heart,date|month|year|event|heart|favourite|subscribe|valentines day
lucide,calendar-minus,date|day|month|year|event|delete|remove
lucide,calendar-minus-2,date|day|month|year|event|delete|remove
lucide,calendar-off,date|day|month|year|event|delete|remove
lucide,calendar-plus,date|day|month|year|event|add|subscribe|create|new
lucide,calendar-plus-2,date|day|month|year|event|add|subscribe|create|new
lucide,calendar-range,date|day|month|year|event|range|period
lucide,calendar-search,date|day|month|year|events|search|lens
lucide,calendar-sync,repeat|refresh|reconnect|transfer|backup|date|month|year|event|subscribe|recurring|schedule|reminder|automatic|auto
lucide,calendar-x,date|day|month|year|event|remove|busy
lucide,calendar-x-2,date|day|month|year|event|remove
lucide,calendars,date|month|year|event|dates|months|years|events
lucide,camera,photography|lens|focus|capture|shot|visual|image|device|equipment|photo|webcam|video
lucide,camera-off,photo|webcam|video
lucide,candy,sugar|food|sweet
lucide,candy-cane,sugar|food|sweet|christmas|xmas
lucide,candy-off,sugar free|food|sweet|allergy|intolerance|diet
lucide,cannabis,cannabis|weed|leaf
lucide,cannabis-off,cannabis|weed|leaf
lucide,captions,closed captions|subtitles|subhead|transcription|transcribe|dialogue|accessibility
lucide,captions-off,closed captions|subtitles|subhead|transcription|transcribe|dialogue|accessibility
lucide,car,vehicle|drive|trip|journey
lucide,car-front,vehicle|drive|trip|journey
lucide,car-taxi-front,cab|vehicle|drive|trip|journey
lucide,caravan,trailer|tow|camping|campsite|mobile home|holiday|nomadic|wilderness|outdoors
lucide,card-sim,cellphone|smartphone|mobile|network|cellular|service|provider|signal|coverage|disk|data|format|storage|flash|digital|contacts|phone book|contractual|circuit board|chip
lucide,carrot,vegetable|food|eat
lucide,case-lower,text|letters|characters|font|typography
lucide,case-sensitive,text|letters|characters|font|typography
lucide,case-upper,text|letters|characters|font|typography
lucide,cassette-tape,audio|music|recording|play
lucide,cast,chromecast|airplay|screen
lucide,castle,fortress|stronghold|palace|chateau|building
lucide,cat,animal|pet|kitten|feline
lucide,cctv,camera|surveillance|recording|film|videotape|crime|watching
lucide,cctv-off,camera|surveillance|recording|film|videotape|crime|watching
lucide,chart-area,statistics|analytics|diagram|graph|area
lucide,chart-bar,statistics|analytics|diagram|graph
lucide,chart-bar-big,statistics|analytics|diagram|graph
lucide,chart-bar-decreasing,statistics|analytics|diagram|graph|trending down
lucide,chart-bar-increasing,statistics|analytics|diagram|graph|trending up
lucide,chart-bar-stacked,statistics|analytics|diagram|graph|multivariate|categorical|comparison
lucide,chart-candlestick,trading|trader|financial|markets|portfolio|assets|prices|value|valuation|commodities|currencies|currency|stocks|exchange|hedge fund|statistics|analytics|diagram|graph
lucide,chart-column,statistics|analytics|diagram|graph
lucide,chart-column-big,statistics|analytics|diagram|graph
lucide,chart-column-decreasing,statistics|analytics|diagram|graph|trending down
lucide,chart-column-increasing,statistics|analytics|diagram|graph|trending up
lucide,chart-column-stacked,statistics|analytics|diagram|graph|multivariate|categorical|comparison
lucide,chart-gantt,diagram|graph|timeline|planning
lucide,chart-line,statistics|analytics|diagram|graph
lucide,chart-network,statistics|analytics|diagram|graph|topology|cluster|web|nodes|connections|edges
lucide,chart-no-axes-column,statistics|analytics|diagram|graph
lucide,chart-no-axes-column-decreasing,statistics|analytics|diagram|graph|trending down
lucide,chart-no-axes-column-increasing,statistics|analytics|diagram|graph|trending up
lucide,chart-no-axes-combined,statistics|analytics|diagram|graph|trending up
lucide,chart-no-axes-gantt,projects|manage|overview|roadmap|plan|intentions|timeline|deadline|date|event|range|period|productivity|work|agile|code|coding
lucide,chart-pie,statistics|analytics|diagram|presentation
lucide,chart-scatter,statistics|analytics|diagram|graph
lucide,chart-spline,statistics|analytics|diagram|graph|curve|continuous|smooth|polynomial|quadratic|function|interpolation
lucide,check,done|todo|tick|complete|task
lucide,check-check,done|received|double|todo|tick|complete|task
lucide,check-line,done|todo|tick|complete|task
lucide,chef-hat,cooking|food|kitchen|restaurant
lucide,cherry,fruit|food
lucide,chess-bishop,mitre|miter|piece|board game|religion
lucide,chess-king,ruler|crown|piece|board game|stalemate
lucide,chess-knight,piece|horse|board game
lucide,chess-pawn,piece|board game
lucide,chess-queen,ruler|crown|piece|board game|stalemate
lucide,chess-rook,castle|piece|board game
lucide,chevron-down,backwards|reverse|slow|dropdown
lucide,chevron-first,previous|music
lucide,chevron-last,skip|next|music
lucide,chevron-left,back|previous|less than|fewer|menu|<
lucide,chevron-right,forward|next|more than|greater|menu|code|coding|command line|terminal|prompt|shell|>
lucide,chevron-up,caret|keyboard|mac|control|ctrl|superscript|exponential|power|ahead|fast|^|dropdown
lucide,chevrons-down,backwards|reverse|slower
lucide,chevrons-down-up,collapse|fold|vertical
lucide,chevrons-left,turn|corner
lucide,chevrons-left-right,expand|horizontal|unfold
lucide,chevrons-left-right-ellipsis,internet|network|connection|cable|lan|port|router|switch|hub|modem|web|online|networking|communication|socket|plug|slot|controller|connector|interface|console|signal|data|input|output
lucide,chevrons-right,turn|corner
lucide,chevrons-right-left,collapse|fold|horizontal
lucide,chevrons-up,forward|ahead|faster|speed|boost
lucide,chevrons-up-down,expand|unfold|vertical
lucide,church,temple|building
lucide,cigarette,smoking
lucide,cigarette-off,smoking|no-smoking
lucide,circle,off|zero|record|shape
lucide,circle-alert,warning|alert|danger|exclamation mark
lucide,circle-arrow-down,backwards|reverse|direction|south|sign|button
lucide,circle-arrow-left,previous|back|direction|west|sign|turn|button|<-
lucide,circle-arrow-out-down-left,outwards|direction|south-west|diagonal
lucide,circle-arrow-out-down-right,outwards|direction|south-east|diagonal
lucide,circle-arrow-out-up-left,outwards|direction|north-west|diagonal|keyboard|button|escape
lucide,circle-arrow-out-up-right,outwards|direction|north-east|diagonal
lucide,circle-arrow-right,next|forward|direction|east|sign|turn|button|->
lucide,circle-arrow-up,forward|direction|north|sign|button
lucide,circle-check,done|todo|tick|complete|task
lucide,circle-check-big,done|todo|tick|complete|task
lucide,circle-chevron-down,back|menu
lucide,circle-chevron-left,back|previous|less than|fewer|menu|<
lucide,circle-chevron-right,back|more than|greater|menu|>
lucide,circle-chevron-up,caret|ahead|menu|^
lucide,circle-dashed,pending|dot|progress|issue|draft|code|coding|version control
lucide,circle-divide,calculate|math|÷|/
lucide,circle-dollar-sign,monetization|marketing|currency|money|payment
lucide,circle-dot,pending|dot|progress|issue|code|coding|version control|choices|multiple choice|choose
lucide,circle-dot-dashed,pending|dot|progress|issue|draft|code|coding|version control
lucide,circle-ellipsis,ellipsis|et cetera|etc|loader|loading|progress|pending|throbber|menu|options|operator|code|spread|rest|more|further|extra|overflow|dots|…|...
lucide,circle-equal,calculate|shape|=
lucide,circle-fading-arrow-up,north|up|upgrade|improve|circle|button
lucide,circle-fading-plus,stories|social media|instagram|facebook|meta|snapchat|sharing|content
lucide,circle-gauge,dashboard|dial|meter|speed|pressure|measure|level
lucide,circle-minus,subtract|remove|decrease|reduce|calculate|line|operator|code|coding|minimum|downgrade|-
lucide,circle-off,diameter|zero|Ø|nothing|null|void|cancel|ban|no|stop|forbidden|prohibited|error|incorrect|mistake|wrong|failure
lucide,circle-parking,parking lot|car park
lucide,circle-parking-off,parking lot|car park|no parking
lucide,circle-pause,music|audio|stop
lucide,circle-percent,verified|unverified|sale|discount|offer|marketing|sticker|price tag
lucide,circle-pile,off|zero|record|shape|circle-pile|circle|pile|stack|layer|structure|form|group|collection|stock|inventory|materials|warehouse
lucide,circle-play,music|start|run
lucide,circle-plus,add|new|increase|increment|positive|calculate|crosshair|aim|target|scope|sight|reticule|maximum|upgrade|extra|operator|join|concatenate|code|coding|+
lucide,circle-pound-sterling,monetization|coin|penny|marketing|currency|money|payment|british|gbp|£
lucide,circle-power,on|off|device|switch|toggle|binary|boolean|reboot|restart|button|keyboard|troubleshoot
lucide,circle-question-mark,question mark
lucide,circle-slash,diameter|zero|Ø|nothing|null|void|cancel|ban|no|stop|forbidden|prohibited|error|incorrect|mistake|wrong|failure|divide|division|or|/
lucide,circle-slash-2,diameter|zero|ø|nothing|null|void|ban|math|divide|division|half|split|/|average|avg|mean|median|normal
lucide,circle-small,shape|bullet|gender|genderless
lucide,circle-star,badge|medal|honour|decoration|order|pin|laurel|trophy|medallion|insignia|bronze|silver|gold
lucide,circle-stop,media|music
lucide,circle-user,person|account|contact
lucide,circle-user-round,person|account|contact
lucide,circle-x,cancel|close|delete|remove|times|clear|error|incorrect|wrong|mistake|failure|linter|multiply|multiplication
lucide,circuit-board,computing|electricity|electronics
lucide,citrus,lemon|orange|grapefruit|fruit
lucide,clapperboard,movie|film|video|camera|cinema|cut|action|television|tv|show|entertainment
lucide,clipboard,copy|paste
lucide,clipboard-check,copied|pasted|done|todo|tick|complete|task
lucide,clipboard-clock,copy|paste|history|log|clock|time|watch|alarm|hour|minute|reminder|scheduled|deadline|pending|time tracking|timesheets|appointment|logbook
lucide,clipboard-copy,copy|paste
lucide,clipboard-list,copy|paste|tasks
lucide,clipboard-minus,copy|delete|remove|erase|document|medical|report|doctor
lucide,clipboard-paste,copy|paste
